Jack of Spades, 4 of Hearts, 6 of Hearts, 3 of Hearts, 3 of Spades, ,One Pair,7.8%
7 of Hearts, 5 of Spades, Ace of Hearts, 6 of Clubs, 7 of Diamonds, ,One Pair,11.200000000000001%
5 of Hearts, 7 of Hearts, 7 of Clubs, 10 of Clubs, 8 of Diamonds, ,One Pair,18.2%
6 of Diamonds, 3 of Diamonds, 9 of Hearts, Ace of Hearts, 3 of Clubs, ,One Pair,5.2%
3 of Spades, King of Hearts, 7 of Diamonds, Jack of Spades, 4 of Hearts, ,High Card,0.0%
7 of Clubs, Ace of Clubs, 10 of Diamonds, King of Diamonds, Jack of Clubs, ,High Card,0.0%
6 of Spades, 3 of Spades, 5 of Hearts, 4 of Clubs, 3 of Hearts, ,One Pair,6.4%
King of Hearts, 9 of Clubs, 6 of Clubs, Jack of Hearts, 5 of Diamonds, ,High Card,0.0%
6 of Spades, Ace of Diamonds, 10 of Diamonds, 8 of Hearts, 3 of Diamonds, ,High Card,0.0%
9 of Hearts, 3 of Spades, 2 of Clubs, 6 of Hearts, 7 of Spades, ,High Card,0.8%
Ace of Diamonds, 6 of Diamonds, 8 of Hearts, 6 of Spades, King of Hearts, ,One Pair,13.8%
2 of Diamonds, 9 of Hearts, 2 of Clubs, 6 of Hearts, 4 of Clubs, ,One Pair,5.0%
8 of Clubs, 10 of Spades, 9 of Clubs, 6 of Spades, 7 of Spades, ,Straight,98.8%
7 of Spades, 5 of Clubs, 10 of Diamonds, 6 of Diamonds, 5 of Spades, ,One Pair,10.8%
Ace of Hearts, 9 of Clubs, 4 of Spades, 7 of Spades, 6 of Diamonds, ,High Card,0.0%
Ace of Diamonds, 2 of Spades, 3 of Spades, King of Hearts, 3 of Clubs, ,One Pair,5.800000000000001%
3 of Spades, 7 of Diamonds, 3 of Diamonds, 7 of Clubs, Queen of Diamonds, ,Two Pair,69.39999999999999%
6 of Diamonds, Jack of Diamonds, 8 of Diamonds, King of Hearts, 2 of Clubs, ,High Card,4.8%
King of Diamonds, 9 of Clubs, Ace of Hearts, 3 of Diamonds, 6 of Diamonds, ,High Card,0.0%
8 of Hearts, 5 of Hearts, 10 of Diamonds, 3 of Diamonds, 6 of Spades, ,High Card,0.0%
2 of Hearts, 6 of Diamonds, 4 of Hearts, Queen of Diamonds, 5 of Diamonds, ,High Card,1.4000000000000001%
5 of Clubs, Ace of Clubs, King of Diamonds, Ace of Hearts, King of Clubs, ,One Pair,64.60000000000001%
7 of Clubs, 2 of Diamonds, King of Spades, Queen of Spades, 8 of Diamonds, ,High Card,6.4%
9 of Clubs, 7 of Diamonds, 4 of Clubs, 9 of Diamonds, 7 of Spades, ,Two Pair,78.4%
9 of Hearts, 3 of Hearts, Ace of Diamonds, 6 of Clubs, 6 of Hearts, ,One Pair,10.0%
5 of Spades, King of Hearts, 7 of Hearts, King of Diamonds, Queen of Clubs, ,One Pair,69.8%
4 of Spades, Ace of Diamonds, Jack of Clubs, 5 of Diamonds, 7 of Hearts, ,High Card,0.0%
4 of Spades, 7 of Hearts, 10 of Diamonds, 8 of Spades, 10 of Spades, ,One Pair,35.4%
4 of Spades, 9 of Clubs, 7 of Diamonds, 10 of Diamonds, 3 of Clubs, ,High Card,0.0%
2 of Spades, King of Clubs, 4 of Diamonds, 3 of Hearts, Jack of Spades, ,High Card,3.0%
10 of Hearts, 2 of Spades, 4 of Hearts, Ace of Clubs, 10 of Clubs, ,One Pair,36.4%
King of Diamonds, 8 of Hearts, 9 of Hearts, Queen of Diamonds, 3 of Diamonds, ,High Card,0.0%
5 of Spades, 10 of Hearts, Ace of Clubs, 4 of Diamonds, 10 of Clubs, ,One Pair,31.6%
2 of Hearts, 2 of Diamonds, 7 of Hearts, Ace of Diamonds, Jack of Spades, ,One Pair,4.6%
4 of Spades, 3 of Spades, 7 of Spades, Queen of Hearts, 3 of Diamonds, ,One Pair,7.199999999999999%
5 of Spades, 3 of Diamonds, 8 of Spades, 8 of Diamonds, 8 of Hearts, ,Three of Kind,90.8%
6 of Diamonds, 9 of Hearts, 9 of Diamonds, Queen of Clubs, Jack of Spades, ,One Pair,34.8%
7 of Hearts, 6 of Hearts, Ace of Hearts, Jack of Spades, 7 of Clubs, ,One Pair,16.0%
King of Hearts, Jack of Spades, 9 of Hearts, 9 of Diamonds, 8 of Hearts, ,One Pair,32.6%
3 of Spades, Jack of Hearts, Queen of Spades, King of Hearts, 7 of Spades, ,High Card,0.0%
Jack of Spades, 2 of Clubs, 2 of Hearts, 8 of Hearts, 4 of Diamonds, ,One Pair,4.6%
King of Diamonds, 8 of Spades, 9 of Spades, 6 of Spades, 4 of Diamonds, ,High Card,0.0%
10 of Diamonds, 3 of Spades, 6 of Spades, Ace of Diamonds, King of Diamonds, ,High Card,0.0%
6 of Spades, 5 of Clubs, 8 of Hearts, 9 of Hearts, King of Hearts, ,High Card,0.0%
Queen of Diamonds, 10 of Spades, 8 of Spades, Jack of Clubs, 2 of Spades, ,High Card,2.6%
10 of Diamonds, 7 of Spades, Queen of Clubs, 9 of Diamonds, Jack of Hearts, ,High Card,0.0%
3 of Spades, 7 of Clubs, 4 of Hearts, 7 of Diamonds, Jack of Diamonds, ,One Pair,19.6%
Queen of Clubs, Jack of Hearts, 4 of Hearts, 7 of Clubs, 2 of Hearts, ,High Card,1.4000000000000001%
10 of Diamonds, 7 of Hearts, 2 of Spades, 9 of Clubs, Ace of Spades, ,High Card,0.8%
5 of Clubs, 6 of Spades, 10 of Hearts, 5 of Diamonds, Queen of Hearts, ,One Pair,11.0%
4 of Spades, Ace of Hearts, Ace of Diamonds, 9 of Spades, 5 of Clubs, ,High Card,0.0%
5 of Clubs, 8 of Diamonds, 4 of Diamonds, 10 of Clubs, King of Diamonds, ,High Card,0.0%
King of Clubs, 3 of Clubs, 7 of Clubs, King of Hearts, 6 of Diamonds, ,One Pair,69.19999999999999%
3 of Diamonds, 10 of Spades, Jack of Spades, 10 of Diamonds, 9 of Diamonds, ,One Pair,37.4%
3 of Spades, 2 of Clubs, Queen of Hearts, 5 of Spades, 9 of Spades, ,High Card,1.7999999999999998%
Jack of Hearts, Jack of Spades, 6 of Clubs, Queen of Diamonds, 6 of Hearts, ,Two Pair,81.6%
8 of Hearts, 6 of Hearts, 6 of Diamonds, Jack of Spades, 8 of Spades, ,Two Pair,72.39999999999999%
Jack of Diamonds, 2 of Clubs, 10 of Spades, 7 of Diamonds, 3 of Hearts, ,High Card,0.4%
4 of Hearts, 6 of Clubs, 5 of Hearts, 3 of Hearts, 10 of Hearts, ,High Card,0.0%
5 of Hearts, 4 of Spades, 7 of Spades, 9 of Clubs, Queen of Hearts, ,High Card,0.0%
7 of Spades, Ace of Hearts, Queen of Hearts, 3 of Clubs, 5 of Clubs, ,High Card,0.0%
5 of Spades, 3 of Diamonds, 7 of Diamonds, King of Spades, 4 of Clubs, ,High Card,0.0%
2 of Diamonds, 6 of Clubs, 10 of Diamonds, King of Spades, 6 of Hearts, ,One Pair,15.6%
8 of Hearts, Queen of Spades, 4 of Diamonds, 4 of Spades, Ace of Spades, ,One Pair,6.0%
Jack of Spades, Queen of Spades, 5 of Spades, 10 of Hearts, King of Diamonds, ,High Card,0.4%
Jack of Clubs, 6 of Hearts, 7 of Diamonds, 4 of Hearts, 9 of Clubs, ,High Card,0.0%
8 of Clubs, Jack of Spades, 5 of Diamonds, Jack of Hearts, 9 of Clubs, ,One Pair,50.0%
4 of Diamonds, 7 of Spades, 8 of Diamonds, 4 of Hearts, Jack of Spades, ,One Pair,9.0%
5 of Diamonds, 6 of Hearts, 7 of Clubs, 8 of Spades, 6 of Spades, ,One Pair,13.4%
6 of Hearts, 6 of Clubs, 5 of Spades, 7 of Hearts, 10 of Clubs, ,One Pair,12.6%
King of Clubs, 2 of Diamonds, 3 of Diamonds, 2 of Clubs, 8 of Spades, ,One Pair,5.2%
King of Spades, Ace of Clubs, Ace of Diamonds, 10 of Spades, 9 of Hearts, ,High Card,0.0%
5 of Hearts, Ace of Spades, 7 of Clubs, 7 of Diamonds, 2 of Clubs, ,One Pair,12.2%
Jack of Hearts, 6 of Clubs, 5 of Spades, Queen of Clubs, 6 of Spades, ,One Pair,17.2%
7 of Hearts, 2 of Clubs, 3 of Hearts, Ace of Clubs, 8 of Hearts, ,High Card,0.0%
Queen of Hearts, 3 of Hearts, 8 of Diamonds, Queen of Clubs, 4 of Diamonds, ,One Pair,55.2%
2 of Spades, 7 of Diamonds, 5 of Hearts, 5 of Clubs, 2 of Diamonds, ,Two Pair,68.4%
3 of Spades, Queen of Diamonds, 10 of Spades, Ace of Spades, Jack of Hearts, ,High Card,0.0%
Ace of Hearts, 8 of Clubs, 10 of Clubs, Jack of Spades, 5 of Hearts, ,High Card,0.0%
9 of Diamonds, King of Hearts, 5 of Diamonds, 2 of Spades, 4 of Spades, ,High Card,1.0%
3 of Clubs, Queen of Diamonds, Jack of Clubs, 3 of Diamonds, 6 of Diamonds, ,One Pair,4.0%
5 of Clubs, 9 of Spades, King of Diamonds, 9 of Hearts, Jack of Spades, ,One Pair,33.6%
2 of Spades, Queen of Clubs, Queen of Spades, Jack of Clubs, 4 of Spades, ,One Pair,55.400000000000006%
8 of Clubs, King of Spades, Jack of Hearts, 7 of Hearts, Ace of Hearts, ,High Card,0.0%
Jack of Diamonds, 10 of Clubs, 8 of Spades, 7 of Diamonds, Jack of Spades, ,One Pair,39.4%
4 of Clubs, 4 of Spades, Queen of Hearts, 2 of Clubs, 9 of Diamonds, ,One Pair,7.6%
King of Clubs, 6 of Spades, 9 of Spades, 4 of Diamonds, Ace of Diamonds, ,High Card,0.0%
5 of Spades, Queen of Hearts, 5 of Diamonds, 2 of Spades, 9 of Diamonds, ,One Pair,12.6%
8 of Spades, Queen of Clubs, Ace of Diamonds, 3 of Clubs, 3 of Hearts, ,One Pair,5.0%
6 of Spades, Queen of Diamonds, 5 of Diamonds, 10 of Hearts, Ace of Spades, ,High Card,0.0%
7 of Clubs, Ace of Clubs, King of Spades, 10 of Diamonds, 5 of Hearts, ,High Card,0.0%
6 of Spades, 4 of Clubs, Ace of Diamonds, 8 of Clubs, 5 of Diamonds, ,High Card,0.0%
9 of Hearts, 8 of Clubs, Queen of Spades, 7 of Hearts, 9 of Spades, ,One Pair,32.0%
7 of Clubs, 9 of Diamonds, 8 of Clubs, 4 of Spades, 8 of Diamonds, ,One Pair,21.8%
10 of Hearts, 8 of Diamonds, 10 of Diamonds, 7 of Diamonds, 2 of Diamonds, ,One Pair,31.2%
7 of Hearts, 10 of Hearts, 3 of Spades, 7 of Spades, 10 of Clubs, ,Two Pair,76.0%
5 of Diamonds, 9 of Spades, Ace of Hearts, 10 of Spades, 8 of Spades, ,High Card,0.0%
9 of Clubs, 4 of Hearts, 2 of Diamonds, 8 of Diamonds, 6 of Clubs, ,High Card,0.8%
8 of Diamonds, 9 of Spades, Jack of Hearts, King of Clubs, 8 of Hearts, ,One Pair,28.000000000000004%
Ace of Spades, Ace of Clubs, Ace of Diamonds, 7 of Clubs, 3 of Spades, ,High Card,0.0%
5 of Diamonds, Jack of Hearts, 5 of Hearts, 9 of Clubs, Ace of Spades, ,One Pair,10.8%
8 of Spades, Jack of Clubs, 6 of Diamonds, 7 of Spades, King of Clubs, ,High Card,0.0%
Ace of Diamonds, 7 of Clubs, Jack of Spades, 10 of Hearts, 2 of Spades, ,High Card,1.2%
8 of Clubs, King of Diamonds, 10 of Hearts, King of Clubs, 7 of Spades, ,One Pair,70.0%
2 of Clubs, 8 of Spades, King of Diamonds, King of Clubs, Ace of Spades, ,One Pair,68.8%
Ace of Clubs, 5 of Diamonds, 2 of Spades, 10 of Clubs, 3 of Hearts, ,High Card,0.2%
King of Diamonds, Ace of Spades, 9 of Clubs, 3 of Clubs, 2 of Diamonds, ,High Card,2.8000000000000003%
8 of Hearts, 5 of Hearts, 10 of Spades, 3 of Hearts, 10 of Clubs, ,One Pair,33.2%
8 of Diamonds, 3 of Spades, Queen of Clubs, 7 of Clubs, 2 of Hearts, ,High Card,0.8%
3 of Spades, 6 of Spades, 5 of Spades, Ace of Spades, King of Spades, ,Flush,98.2%
8 of Spades, Queen of Clubs, 3 of Clubs, 7 of Diamonds, 8 of Diamonds, ,One Pair,25.0%
8 of Clubs, 4 of Clubs, Queen of Hearts, Jack of Diamonds, Jack of Spades, ,One Pair,48.8%
10 of Spades, Ace of Clubs, 9 of Spades, 9 of Hearts, 4 of Spades, ,One Pair,25.8%
Queen of Spades, 3 of Diamonds, King of Diamonds, 8 of Hearts, 2 of Diamonds, ,High Card,4.0%
3 of Spades, Jack of Spades, Jack of Diamonds, King of Spades, Queen of Hearts, ,One Pair,58.599999999999994%
3 of Spades, Jack of Hearts, 2 of Diamonds, Jack of Spades, King of Hearts, ,One Pair,47.599999999999994%
Ace of Hearts, 3 of Hearts, 3 of Spades, 8 of Spades, 5 of Clubs, ,One Pair,5.800000000000001%
Queen of Hearts, King of Spades, 2 of Diamonds, 9 of Diamonds, 8 of Diamonds, ,High Card,4.0%
7 of Spades, 5 of Spades, King of Spades, 7 of Hearts, Jack of Clubs, ,One Pair,20.200000000000003%
8 of Spades, 6 of Clubs, King of Hearts, 7 of Clubs, 9 of Clubs, ,High Card,0.0%
9 of Clubs, 4 of Hearts, 9 of Spades, Queen of Hearts, 3 of Clubs, ,One Pair,25.8%
Ace of Spades, 10 of Hearts, Jack of Hearts, 2 of Diamonds, 7 of Clubs, ,High Card,1.6%
9 of Clubs, Queen of Spades, 8 of Diamonds, Ace of Hearts, Ace of Clubs, ,High Card,0.0%
7 of Hearts, 10 of Clubs, 2 of Spades, 4 of Hearts, Ace of Diamonds, ,High Card,1.2%
10 of Diamonds, 3 of Hearts, 5 of Spades, 4 of Spades, 6 of Clubs, ,High Card,0.0%
5 of Clubs, Ace of Spades, 7 of Spades, 2 of Diamonds, 8 of Hearts, ,High Card,0.4%
Queen of Diamonds, 8 of Spades, Queen of Clubs, Ace of Hearts, Ace of Diamonds, ,One Pair,46.6%
King of Spades, 5 of Spades, Ace of Spades, 2 of Spades, King of Clubs, ,One Pair,65.8%
10 of Spades, Ace of Diamonds, 2 of Spades, 3 of Hearts, 8 of Diamonds, ,High Card,1.0%
8 of Diamonds, 5 of Hearts, 6 of Clubs, King of Spades, 9 of Hearts, ,High Card,0.0%
Jack of Hearts, 6 of Hearts, Queen of Hearts, Jack of Diamonds, King of Diamonds, ,One Pair,55.60000000000001%
5 of Spades, Ace of Diamonds, Ace of Hearts, 3 of Diamonds, Queen of Spades, ,High Card,0.0%
9 of Hearts, Ace of Spades, 6 of Clubs, 8 of Hearts, 9 of Clubs, ,One Pair,26.0%
10 of Hearts, Ace of Clubs, 5 of Spades, 3 of Clubs, King of Spades, ,High Card,0.0%
Jack of Diamonds, 7 of Spades, Ace of Hearts, 9 of Diamonds, 4 of Hearts, ,High Card,0.0%
Ace of Clubs, 9 of Hearts, Jack of Diamonds, 8 of Diamonds, 8 of Clubs, ,One Pair,24.0%
Ace of Diamonds, King of Spades, 9 of Hearts, 2 of Diamonds, 9 of Spades, ,One Pair,31.6%
Ace of Clubs, 4 of Diamonds, 2 of Spades, 4 of Spades, 7 of Diamonds, ,One Pair,7.199999999999999%
Queen of Diamonds, Queen of Spades, 3 of Spades, King of Spades, 6 of Clubs, ,One Pair,66.0%
2 of Clubs, 8 of Spades, Queen of Hearts, 4 of Diamonds, 10 of Hearts, ,High Card,2.4%
6 of Spades, 10 of Diamonds, Jack of Diamonds, 2 of Diamonds, 2 of Spades, ,One Pair,6.2%
9 of Hearts, Queen of Hearts, 6 of Diamonds, 2 of Hearts, 7 of Diamonds, ,High Card,2.1999999999999997%
4 of Spades, 2 of Spades, 4 of Hearts, 2 of Hearts, 7 of Clubs, ,Two Pair,68.2%
4 of Spades, 10 of Diamonds, King of Diamonds, King of Clubs, 6 of Spades, ,One Pair,70.0%
3 of Clubs, 3 of Spades, 7 of Spades, 6 of Clubs, 4 of Clubs, ,One Pair,6.2%
9 of Clubs, 4 of Hearts, 4 of Spades, King of Hearts, 4 of Clubs, ,Three of Kind,91.0%
9 of Spades, 4 of Spades, 5 of Diamonds, 2 of Hearts, 8 of Clubs, ,High Card,0.4%
7 of Diamonds, 5 of Diamonds, 2 of Spades, 3 of Hearts, 3 of Spades, ,One Pair,5.4%
8 of Hearts, 3 of Diamonds, Jack of Clubs, 9 of Clubs, 3 of Hearts, ,One Pair,6.800000000000001%
6 of Hearts, King of Spades, 5 of Diamonds, 2 of Spades, 3 of Hearts, ,High Card,2.8000000000000003%
King of Clubs, Queen of Diamonds, 2 of Diamonds, Jack of Diamonds, 3 of Clubs, ,High Card,3.2%
Jack of Hearts, 9 of Spades, Jack of Clubs, Jack of Spades, 4 of Clubs, ,Three of Kind,92.60000000000001%
2 of Clubs, 3 of Clubs, 5 of Hearts, 10 of Hearts, 7 of Clubs, ,High Card,0.6%
2 of Diamonds, Queen of Spades, 9 of Diamonds, 4 of Hearts, 3 of Spades, ,High Card,1.4000000000000001%
10 of Hearts, 9 of Spades, 6 of Spades, 4 of Spades, 7 of Hearts, ,High Card,0.0%
Ace of Clubs, 4 of Hearts, 5 of Clubs, 3 of Hearts, 4 of Spades, ,One Pair,6.2%
Jack of Diamonds, Ace of Hearts, Queen of Hearts, King of Diamonds, 2 of Clubs, ,High Card,4.6%
4 of Hearts, 7 of Hearts, 6 of Spades, 3 of Spades, Ace of Clubs, ,High Card,0.0%
5 of Hearts, King of Spades, 9 of Diamonds, 5 of Clubs, 8 of Clubs, ,One Pair,11.200000000000001%
8 of Diamonds, Ace of Hearts, King of Spades, 6 of Diamonds, 8 of Spades, ,One Pair,24.6%
4 of Diamonds, 7 of Spades, 6 of Diamonds, 4 of Hearts, Jack of Clubs, ,One Pair,7.6%
7 of Hearts, King of Clubs, Jack of Spades, Queen of Hearts, Ace of Diamonds, ,High Card,0.0%
King of Hearts, King of Clubs, 7 of Clubs, Ace of Clubs, Jack of Spades, ,One Pair,67.2%
2 of Clubs, 8 of Diamonds, 7 of Clubs, Ace of Hearts, 5 of Spades, ,High Card,0.2%
Jack of Diamonds, 5 of Diamonds, 2 of Spades, 5 of Spades, 10 of Clubs, ,One Pair,11.799999999999999%
Queen of Hearts, 3 of Spades, King of Spades, 4 of Spades, 9 of Spades, ,High Card,0.0%
3 of Spades, 8 of Diamonds, Ace of Hearts, King of Clubs, Ace of Clubs, ,High Card,0.0%
Jack of Hearts, 3 of Spades, 4 of Spades, 2 of Clubs, 5 of Diamonds, ,High Card,0.8%
4 of Clubs, Jack of Hearts, 10 of Spades, Jack of Clubs, 9 of Hearts, ,One Pair,44.0%
5 of Diamonds, 10 of Spades, Jack of Spades, King of Spades, 6 of Diamonds, ,High Card,0.0%
2 of Clubs, Ace of Diamonds, 6 of Hearts, 6 of Spades, 3 of Clubs, ,One Pair,13.4%
Ace of Spades, Jack of Clubs, 7 of Diamonds, 8 of Spades, Ace of Clubs, ,High Card,0.0%
3 of Clubs, Jack of Spades, 6 of Clubs, 10 of Hearts, 6 of Hearts, ,One Pair,15.8%
2 of Diamonds, 9 of Hearts, Queen of Diamonds, 8 of Hearts, Queen of Hearts, ,One Pair,56.99999999999999%
Queen of Hearts, King of Diamonds, King of Clubs, 6 of Hearts, 6 of Diamonds, ,Two Pair,87.2%
Jack of Hearts, 2 of Clubs, 8 of Diamonds, 3 of Diamonds, 5 of Hearts, ,High Card,0.8%
5 of Spades, Jack of Hearts, 8 of Hearts, Ace of Hearts, 5 of Hearts, ,One Pair,9.2%
King of Diamonds, Jack of Clubs, 2 of Spades, Jack of Hearts, 7 of Hearts, ,One Pair,47.199999999999996%
Queen of Hearts, 9 of Spades, 6 of Diamonds, 6 of Hearts, 7 of Hearts, ,One Pair,18.4%
Ace of Diamonds, 5 of Hearts, 5 of Clubs, King of Diamonds, 3 of Clubs, ,One Pair,7.199999999999999%
Ace of Spades, 9 of Clubs, 8 of Diamonds, 7 of Hearts, 2 of Clubs, ,High Card,0.2%
6 of Hearts, 8 of Clubs, Queen of Clubs, 4 of Diamonds, 4 of Spades, ,One Pair,8.799999999999999%
6 of Spades, 7 of Spades, Jack of Hearts, 2 of Hearts, 4 of Spades, ,High Card,0.8%
5 of Diamonds, 2 of Hearts, 8 of Spades, 6 of Spades, Ace of Spades, ,High Card,0.4%
2 of Hearts, 9 of Diamonds, Jack of Hearts, Queen of Spades, Queen of Clubs, ,One Pair,60.4%
5 of Clubs, King of Hearts, 3 of Spades, 9 of Hearts, 10 of Spades, ,High Card,0.0%
5 of Diamonds, King of Hearts, 5 of Spades, 7 of Diamonds, Queen of Spades, ,One Pair,12.2%
8 of Hearts, 4 of Diamonds, Ace of Diamonds, 9 of Spades, 2 of Spades, ,High Card,0.8%
7 of Diamonds, Queen of Diamonds, 10 of Hearts, 8 of Hearts, 4 of Diamonds, ,High Card,0.0%
8 of Clubs, Queen of Hearts, Jack of Hearts, 8 of Hearts, 9 of Spades, ,One Pair,29.799999999999997%
Ace of Spades, 3 of Hearts, Queen of Diamonds, 2 of Diamonds, Jack of Spades, ,High Card,2.1999999999999997%
6 of Clubs, King of Diamonds, King of Hearts, 4 of Diamonds, King of Clubs, ,Three of Kind,96.8%
9 of Spades, 10 of Spades, King of Clubs, 3 of Spades, 5 of Diamonds, ,High Card,0.0%
Jack of Spades, 10 of Clubs, 2 of Spades, 10 of Spades, 10 of Hearts, ,Three of Kind,96.39999999999999%
3 of Spades, 6 of Hearts, 2 of Clubs, King of Hearts, 8 of Hearts, ,High Card,3.8%
3 of Diamonds, 2 of Diamonds, 7 of Hearts, Ace of Hearts, King of Spades, ,High Card,2.6%
8 of Clubs, 9 of Hearts, 3 of Diamonds, 8 of Diamonds, King of Hearts, ,One Pair,26.0%
Jack of Spades, 6 of Diamonds, 10 of Hearts, 7 of Hearts, 5 of Hearts, ,High Card,0.0%
King of Clubs, Jack of Hearts, Queen of Clubs, Ace of Clubs, 4 of Hearts, ,High Card,0.2%
3 of Hearts, 6 of Diamonds, 10 of Clubs, 4 of Hearts, 9 of Diamonds, ,High Card,0.0%
9 of Spades, King of Diamonds, King of Hearts, 6 of Hearts, 2 of Diamonds, ,One Pair,69.19999999999999%
8 of Diamonds, 4 of Diamonds, Queen of Spades, 4 of Clubs, 3 of Hearts, ,One Pair,7.199999999999999%
Ace of Spades, King of Hearts, 5 of Diamonds, 8 of Spades, Jack of Clubs, ,High Card,0.0%
9 of Hearts, 7 of Clubs, 6 of Diamonds, 2 of Hearts, Jack of Spades, ,High Card,0.8%
5 of Spades, Jack of Diamonds, 9 of Diamonds, King of Diamonds, Jack of Clubs, ,One Pair,52.2%
5 of Hearts, 8 of Hearts, 10 of Spades, Jack of Spades, Ace of Diamonds, ,High Card,0.0%
8 of Hearts, 5 of Hearts, Ace of Spades, 5 of Spades, 10 of Spades, ,One Pair,11.0%
7 of Clubs, Queen of Spades, Ace of Clubs, 10 of Clubs, 8 of Hearts, ,High Card,0.0%
9 of Spades, 3 of Diamonds, Jack of Spades, Queen of Clubs, Jack of Diamonds, ,One Pair,51.0%
8 of Hearts, 10 of Spades, 10 of Hearts, King of Spades, 5 of Clubs, ,One Pair,40.2%
6 of Hearts, 6 of Clubs, 4 of Clubs, Jack of Diamonds, 8 of Spades, ,One Pair,14.2%
Ace of Clubs, Queen of Diamonds, Ace of Hearts, Jack of Clubs, 4 of Spades, ,High Card,0.0%
Jack of Hearts, 6 of Clubs, 6 of Hearts, Jack of Clubs, 6 of Diamonds, ,Full House,99.8%
4 of Clubs, King of Spades, 9 of Spades, 6 of Spades, Ace of Diamonds, ,High Card,0.0%
6 of Diamonds, 2 of Clubs, Ace of Diamonds, 7 of Hearts, 5 of Spades, ,High Card,0.4%
5 of Clubs, 10 of Spades, 8 of Diamonds, 4 of Spades, 3 of Spades, ,High Card,0.0%
Ace of Hearts, Queen of Clubs, Queen of Hearts, Ace of Spades, Jack of Diamonds, ,One Pair,48.199999999999996%
9 of Hearts, 7 of Hearts, 4 of Clubs, 9 of Clubs, Queen of Diamonds, ,One Pair,28.799999999999997%
King of Spades, Jack of Spades, Ace of Diamonds, 5 of Hearts, 5 of Spades, ,One Pair,11.0%
8 of Hearts, 8 of Clubs, 7 of Clubs, 6 of Hearts, 5 of Clubs, ,One Pair,19.8%
6 of Diamonds, 8 of Clubs, 10 of Diamonds, 7 of Clubs, 3 of Diamonds, ,High Card,0.0%
8 of Spades, 2 of Spades, 8 of Diamonds, Jack of Spades, King of Clubs, ,One Pair,27.0%
6 of Diamonds, 2 of Hearts, 8 of Spades, 6 of Clubs, 6 of Hearts, ,Three of Kind,90.60000000000001%
10 of Hearts, 8 of Diamonds, 5 of Diamonds, 5 of Hearts, 7 of Hearts, ,One Pair,12.6%
8 of Diamonds, 9 of Hearts, 3 of Clubs, Ace of Hearts, Queen of Clubs, ,High Card,0.0%
Ace of Hearts, Queen of Clubs, 6 of Diamonds, 5 of Spades, 8 of Hearts, ,High Card,0.0%
4 of Clubs, 9 of Hearts, 2 of Diamonds, 5 of Diamonds, Ace of Hearts, ,High Card,0.0%
Ace of Clubs, Queen of Clubs, 4 of Diamonds, 6 of Hearts, 3 of Spades, ,High Card,0.0%
7 of Hearts, Ace of Spades, 9 of Diamonds, 9 of Clubs, 5 of Clubs, ,One Pair,24.2%
King of Hearts, King of Spades, King of Diamonds, Jack of Hearts, 9 of Clubs, ,Three of Kind,96.39999999999999%
9 of Spades, 8 of Spades, Ace of Clubs, 5 of Diamonds, 4 of Diamonds, ,High Card,0.0%
Queen of Clubs, 6 of Diamonds, 9 of Clubs, 10 of Spades, Ace of Hearts, ,High Card,0.0%
Jack of Spades, 10 of Diamonds, Ace of Diamonds, 7 of Clubs, 6 of Hearts, ,High Card,0.0%
3 of Spades, 6 of Diamonds, 10 of Diamonds, 9 of Hearts, 8 of Clubs, ,High Card,0.0%
3 of Clubs, 3 of Diamonds, Jack of Clubs, 6 of Spades, 2 of Spades, ,One Pair,6.4%
2 of Spades, 9 of Hearts, 6 of Hearts, 5 of Spades, 7 of Diamonds, ,High Card,0.6%
2 of Diamonds, Ace of Spades, 6 of Hearts, 4 of Diamonds, King of Spades, ,High Card,1.7999999999999998%
King of Hearts, 8 of Hearts, 3 of Clubs, 2 of Spades, 6 of Clubs, ,High Card,3.4000000000000004%
2 of Clubs, 7 of Hearts, 10 of Clubs, 5 of Spades, 8 of Clubs, ,High Card,0.6%
2 of Hearts, Jack of Hearts, 10 of Diamonds, 8 of Diamonds, 9 of Diamonds, ,High Card,1.2%
8 of Diamonds, 10 of Hearts, 4 of Spades, 4 of Diamonds, 2 of Spades, ,One Pair,6.800000000000001%
Queen of Diamonds, 10 of Spades, 2 of Hearts, 9 of Clubs, King of Spades, ,High Card,4.6%
10 of Diamonds, 5 of Clubs, Ace of Hearts, 9 of Spades, 10 of Spades, ,One Pair,32.0%
4 of Hearts, 3 of Diamonds, Queen of Diamonds, 8 of Spades, 7 of Clubs, ,High Card,0.0%
Ace of Diamonds, 4 of Clubs, 7 of Hearts, Jack of Diamonds, 3 of Diamonds, ,High Card,0.0%
10 of Spades, 5 of Hearts, 7 of Spades, King of Diamonds, King of Clubs, ,One Pair,69.0%
10 of Spades, 2 of Diamonds, 10 of Clubs, 3 of Spades, 9 of Spades, ,One Pair,34.4%
4 of Hearts, 7 of Diamonds, Jack of Hearts, 6 of Spades, 5 of Spades, ,High Card,0.0%
Ace of Hearts, 8 of Diamonds, 6 of Spades, 2 of Hearts, King of Diamonds, ,High Card,2.6%
10 of Diamonds, 4 of Diamonds, King of Spades, 8 of Hearts, 10 of Hearts, ,One Pair,39.6%
3 of Diamonds, 9 of Hearts, 3 of Clubs, 5 of Spades, Queen of Clubs, ,One Pair,4.6%
